riskyoption1,riskyoption2,safeoption,ischecktrial,choiceP,easy0difficult1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,postPracText.started,postPractResp.started,postPractResp.keys,postPractResp.rt,circleLeftReal.started,circleRightReal.started,lineLeftReal.started,orTextReal.started,lossTxtReal.started,gainTxtReal.started,safeTxtReal.started,vLeftReal.started,nRightReal.started,realChoice.started,loc,realChoice.keys,realChoice.rt,isiTextReal.started,isiTextReal.stopped,noRespTxtReal.started,ocGambleReal.started,ocSafeReal.started,outcomeTextReal.started,hideGambleReal.started,outcomes,choices,itiTextReal.started,itiTextReal.stopped,noRespTxtReal.stopped,ocGambleReal.stopped,ocSafeReal.stopped,outcomeTextReal.stopped,hideGambleReal.stopped,dynamicChoiceSet.routineStartVal,showPart2fileName.started,moveAlong.started,dynamicChoiceSet.routineEndVal,bestRho.routineEndVal,bestMu.routineEndVal,moveAlong.keys,moveAlong.rt,vLeftReal.stopped,nRightReal.stopped,realChoice.stopped,circleLeftReal.stopped,circleRightReal.stopped,lineLeftReal.stopped,orTextReal.stopped,lossTxtReal.stopped,gainTxtReal.stopped,safeTxtReal.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,6.562758526997641,8.56697374000214,return,17.026952532003634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
,,,,,,,,,,,,,,,,,,,,,,25.62320515600004,27.605794025999785,v,0.24478661100147292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
,,,,,,,,,,,,,,,,,,,,,,,,,,27.87486904099933,27.87486904099933,v,3.4877168530001654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
1.2715914575499498,0,3.1209123891429003,,1.56578475853936e-05,0,,,,,,,,,0,102,102,102,,,,,,,,,,,,,1258.2143064659977,1258.2143064659977,1258.2143064659977,1258.2143064659977,1258.2143064659977,1258.2143064659977,1258.2143064659977,1260.1976437830017,1260.1976437830017,1260.1976437830017,1,n,0.6359424859983847,1262.198115209998,1264.1994927979977,1264.1994927979977,1264.1994927979977,1264.1994927979977,1264.1994927979977,1264.1994927979977,3.1209123891429003,0,1265.1995704389992,1266.1998377690034,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
10.1079609871726,0,10.996274543704901,,0.000867080084459208,0,,,,,,,,,0,103,103,103,,,,,,,,,,,,,1266.1998377690034,1266.1998377690034,1266.1998377690034,1266.1998377690034,1266.1998377690034,1266.1998377690034,1266.1998377690034,1268.1843337809987,1268.1843337809987,1268.1843337809987,2,v,0.31524435299797915,1270.184610481003,1272.1849774290022,1272.1849774290022,1272.1849774290022,1272.1849774290022,1272.1849774290022,1272.1849774290022,10.996274543704901,0,1273.1860051219992,1274.1860390400034,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
16.6533394798404,0,11.038363827031601,,0.48081374924751097,1,,,,,,,,,0,104,104,104,,,,,,,,,,,,,1274.1860390400034,1274.1860390400034,1274.1860390400034,1274.1860390400034,1274.1860390400034,1274.1860390400034,1274.1860390400034,1276.1698653290005,1276.1698653290005,1276.1698653290005,2,n,0.26403904800099554,1278.170710063001,1280.1713652580002,1280.1713652580002,1280.1713652580002,1280.1713652580002,1280.1713652580002,1280.1713652580002,16.6533394798404,1,1281.1714418949996,1282.1715171260003,1281.1714418949996,1281.1714418949996,1281.1714418949996,1281.1714418949996,1281.1714418949996,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
24.038538084912602,0,3.80217635357985,,0.996490271384612,0,,,,,,,,,0,105,105,105,,,,,,,,,,,,,1282.1715171260003,1282.1715171260003,1282.1715171260003,1282.1715171260003,1282.1715171260003,1282.1715171260003,1282.1715171260003,1284.1557590500015,1284.1557590500015,1284.1557590500015,2,n,0.2384727759999805,1286.1563878040033,1288.1576937589998,1288.1576937589998,1288.1576937589998,1288.1576937589998,1288.1576937589998,1288.1576937589998,0,1,1289.1577414670028,1290.1578027389987,1289.1577414670028,1289.1577414670028,1289.1577414670028,1289.1577414670028,1289.1577414670028,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
25.4872405597824,0,6.681027876352889,,0.992448574170297,0,,,,,,,,,0,106,106,106,,,,,,,,,,,,,1290.1578027389987,1290.1578027389987,1290.1578027389987,1290.1578027389987,1290.1578027389987,1290.1578027389987,1290.1578027389987,1292.1414577190008,1292.1414577190008,1292.1414577190008,1,v,0.34943061399826547,1294.1424470549973,1296.1432021209985,1296.1432021209985,1296.1432021209985,1296.1432021209985,1296.1432021209985,1296.1432021209985,0,1,1297.1428756399982,1298.1443012410018,1297.1428756399982,1297.1428756399982,1297.1428756399982,1297.1428756399982,1297.1428756399982,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
29.6538995717186,0,10.392883471038699,,0.9826930961788299,0,,,,,,,,,0,107,107,107,,,,,,,,,,,,,1298.1443012410018,1298.1443012410018,1298.1443012410018,1298.1443012410018,1298.1443012410018,1298.1443012410018,1298.1443012410018,1300.1278080470001,1300.1278080470001,1300.1278080470001,1,v,0.26638093500514515,1302.1279825079982,1304.1292771200024,1304.1292771200024,1304.1292771200024,1304.1292771200024,1304.1292771200024,1304.1292771200024,29.6538995717186,1,1305.129575689003,1306.129821743998,1305.129575689003,1305.129575689003,1305.129575689003,1305.129575689003,1305.129575689003,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
5.33490359891439,0,7.760289537848441,,0.000109305678226014,0,,,,,,,,,0,108,108,108,,,,,,,,,,,,,1306.129821743998,1306.129821743998,1306.129821743998,1306.129821743998,1306.129821743998,1306.129821743998,1306.129821743998,1308.1141965269999,1308.1141965269999,1308.1141965269999,2,v,0.22410244100319687,1310.1143934779975,1312.1146667450012,1312.1146667450012,1312.1146667450012,1312.1146667450012,1312.1146667450012,1312.1146667450012,7.760289537848441,0,1313.115739353998,1314.1158120140026,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
0.29186148023,0,10.9582143413718,,3.88032730318255e-06,0,,,,,,,,,0,109,109,109,,,,,,,,,,,,,1314.1158120140026,1314.1158120140026,1314.1158120140026,1314.1158120140026,1314.1158120140026,1314.1158120140026,1314.1158120140026,1316.0996415819973,1316.0996415819973,1316.0996415819973,2,v,0.2539953290033736,1318.0857940179994,1320.101116994003,1320.101116994003,1320.101116994003,1320.101116994003,1320.101116994003,1320.101116994003,10.9582143413718,0,1321.1011674740002,1322.1014336599983,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
19.993722799944198,0,9.24080645781942,,0.9405727321366179,0,,,,,,,,,0,110,110,110,,,,,,,,,,,,,1322.1014336599983,1322.1014336599983,1322.1014336599983,1322.1014336599983,1322.1014336599983,1322.1014336599983,1322.1014336599983,1324.0859555220013,1324.0859555220013,1324.0859555220013,1,n,0.3478567189958994,1326.0862813019994,1328.085431587002,1328.085431587002,1328.085431587002,1328.085431587002,1328.085431587002,1328.085431587002,9.24080645781942,0,1329.0875394489995,1330.087750216997,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
14.7719718474546,0,9.748920192313381,,0.492110964963056,1,,,,,,,,,0,111,111,111,,,,,,,,,,,,,1330.087750216997,1330.087750216997,1330.087750216997,1330.087750216997,1330.087750216997,1330.087750216997,1330.087750216997,1332.0714842980015,1332.0714842980015,1332.0714842980015,2,n,0.33851921599853085,1334.0726127050002,1336.0727679010015,1336.0727679010015,1336.0727679010015,1336.0727679010015,1336.0727679010015,1336.0727679010015,14.7719718474546,1,1337.0729137040034,1338.0731463560005,1337.0729137040034,1337.0729137040034,1337.0729137040034,1337.0729137040034,1337.0729137040034,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
16.6279998296406,0,11.0970680077095,,0.462927454580106,1,,,,,,,,,0,112,112,112,,,,,,,,,,,,,1338.0731463560005,1338.0731463560005,1338.0731463560005,1338.0731463560005,1338.0731463560005,1338.0731463560005,1338.0731463560005,1340.0577779680025,1340.0577779680025,1340.0577779680025,1,v,0.24081216500053415,1342.0579918799995,1344.0593155070019,1344.0593155070019,1344.0593155070019,1344.0593155070019,1344.0593155070019,1344.0593155070019,0,1,1345.059389300004,1346.058812051997,1345.059389300004,1345.059389300004,1345.059389300004,1345.059389300004,1345.059389300004,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
7.12478824227583,0,6.71552396335173,,0.0062216517619034,0,,,,,,,,,0,113,113,113,,,,,,,,,,,,,1346.058812051997,1346.058812051997,1346.058812051997,1346.058812051997,1346.058812051997,1346.058812051997,1346.058812051997,1348.0416982930037,1348.0416982930037,1348.0416982930037,1,n,0.3523213689986733,1350.0446252890033,1352.0437040649995,1352.0437040649995,1352.0437040649995,1352.0437040649995,1352.0437040649995,1352.0437040649995,6.71552396335173,0,1353.0311080190004,1354.0456632630012,1353.0311080190004,1353.0311080190004,1353.0311080190004,1353.0311080190004,1353.0311080190004,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
10.6983420582372,0,9.95510820028139,,0.00788047938827736,0,,,,,,,,,0,114,114,114,,,,,,,,,,,,,1354.0456632630012,1354.0456632630012,1354.0456632630012,1354.0456632630012,1354.0456632630012,1354.0456632630012,1354.0456632630012,1356.029777665004,1356.029777665004,1356.029777665004,1,n,0.22892240699729882,1358.015689990003,1360.0312293419993,1360.0312293419993,1360.0312293419993,1360.0312293419993,1360.0312293419993,1360.0312293419993,9.95510820028139,0,1361.030534352998,1362.0259980440023,1361.030534352998,1361.030534352998,1361.030534352998,1361.030534352998,1361.030534352998,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
27.0469277572935,0,8.76710253873607,,0.986689972198435,0,,,,,,,,,0,115,115,115,,,,,,,,,,,,,1362.0259980440023,1362.0259980440023,1362.0259980440023,1362.0259980440023,1362.0259980440023,1362.0259980440023,1362.0259980440023,1364.0158728370006,1364.0158728370006,1364.0158728370006,2,n,0.2585918419936206,1366.0024642470016,1367.9988832939998,1367.9988832939998,1367.9988832939998,1367.9988832939998,1367.9988832939998,1367.9988832939998,27.0469277572935,1,1369.000951797003,1370.0003731269971,1369.000951797003,1369.000951797003,1369.000951797003,1369.000951797003,1369.000951797003,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
18.0511411690619,0,11.711616826080698,,0.535682898142921,1,,,,,,,,,0,116,116,116,,,,,,,,,,,,,1370.0003731269971,1370.0003731269971,1370.0003731269971,1370.0003731269971,1370.0003731269971,1370.0003731269971,1370.0003731269971,1371.9747984200003,1371.9747984200003,1371.9747984200003,2,n,0.3793331400011084,1373.9858378179997,1375.976860019,1375.976860019,1375.976860019,1375.976860019,1375.976860019,1375.976860019,0,1,1376.9721928580038,1377.9684736659983,1376.9721928580038,1376.9721928580038,1376.9721928580038,1376.9721928580038,1376.9721928580038,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
2.79844392368104,0,3.07351143365959,,0.000796570214128454,0,,,,,,,,,0,117,117,117,,,,,,,,,,,,,1377.9684736659983,1377.9684736659983,1377.9684736659983,1377.9684736659983,1377.9684736659983,1377.9684736659983,1377.9684736659983,1379.971260241,1379.971260241,1379.971260241,1,None,,1381.9701364100038,1383.972736046002,1383.972736046002,1383.972736046002,1383.972736046002,1383.972736046002,1383.972736046002,nan,nan,1384.9729500449976,1385.9731538780034,1384.9729500449976,1384.9729500449976,1384.9729500449976,1384.9729500449976,1384.9729500449976,,,,,,,,,,,,1381.9573571189976,1381.9573571189976,1381.9573571189976,1381.9573571189976,1381.9573571189976,1381.9573571189976,1381.9573571189976,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
4.07449440041091,0,1.78683681448456,,0.954833186964948,0,,,,,,,,,0,118,118,118,,,,,,,,,,,,,1385.9731538780034,1385.9731538780034,1385.9731538780034,1385.9731538780034,1385.9731538780034,1385.9731538780034,1385.9731538780034,1387.9549484599993,1387.9549484599993,1387.9549484599993,1,v,0.2546879669971531,1389.957814913003,1391.957118377999,1391.957118377999,1391.957118377999,1391.957118377999,1391.957118377999,1391.957118377999,0,1,1392.9443469660036,1393.9593094349984,1392.9443469660036,1392.9443469660036,1392.9443469660036,1392.9443469660036,1392.9443469660036,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
8.19237282391405,0,5.29407275395933,,0.5456441670160721,1,,,,,,,,,0,119,119,119,,,,,,,,,,,,,1393.9593094349984,1393.9593094349984,1393.9593094349984,1393.9593094349984,1393.9593094349984,1393.9593094349984,1393.9593094349984,1395.9431707780022,1395.9431707780022,1395.9431707780022,1,v,0.30713981200096896,1397.9288639049992,1399.9447325090005,1399.9447325090005,1399.9447325090005,1399.9447325090005,1399.9447325090005,1399.9447325090005,8.19237282391405,1,1400.9449216740031,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
