initITIstatic,initITIdynamic,participant,date,expName,psychopyVersion,OS,frameRate,inst1.keys,inst1.rt,startPracResp.keys,startPracResp.rt,choice1.keys,outcome,extraITI,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,riskyGain,riskyLoss,alternative,isi,iti,loc,choice1.rt,postPractResp.keys,postPractResp.rt,realloc,realChoice.keys,realChoice.rt,outcomes,choices,actualITI,init ITI,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,staticRDM.ran,riskyoption1,riskyoption2,safeoption,ischecktrial,dynamicChoiceSetName,dynamicChoiceSetPath,bestRho,bestMu,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp.keys,key_resp.rt,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,dynamicRDM.ran,choiceP,easy0difficult1,stopBreak.keys,stopBreak.rt,movealong.keys,movealong.rt,startPractice.keys,startPractice.rt,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,trialFSPractice.ran,digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,startFSreal.keys,startFSreal.rt,digitsForTrial,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,trialsFS.ran,trialNumber,moveToBS.keys,moveToBS.rt,startBSprac.keys,startBSprac.rt,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,trialsPracticeBS.ran,startBSreal.keys,startBSreal.rt,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,digitLoopBS.ran,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,trialsBS.ran
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.677,,,,,,,,,,,,,,,2,n,1.323,19.68065872,1,3.677,1,,,,,,19.68065872,0,1.843597162,,,,,,,,,,,,,0,92,92,80,1,0.514941058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.475,,,,,,,,,,,,,,,2,n,1.525,27.39221343,1,3.475,1,,,,,,27.39221343,0,2.743407746,,,,,,,,,,,,,0,93,93,47,1,0.49752044,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.792,,,,,,,,,,,,,,,2,n,1.208,0,1,4.292,1.5,,,,,,21.16780451,0,2.469465385,,,,,,,,,,,,,0,94,94,32,1,0.456531699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,3.516,,,,,,,,,,,,,,,1,v,0.484,17.67865084,1,5.016,1.5,,,,,,17.67865084,0,11.35147481,,,,,,,,,,,,,0,95,95,91,1,0.067304606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.68,,,,,,,,,,,,,,,2,v,1.32,8.42547829,0,4.18,1.5,,,,,,15.87668502,0,8.42547829,,,,,,,,,,,,,0,96,96,56,1,0.092099462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.743,,,,,,,,,,,,,,,1,n,1.257,8.579385201,0,4.243,1.5,,,,,,14.11762686,0,8.579385201,,,,,,,,,,,,,0,97,97,60,1,0.073886959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.726,,,,,,,,,,,,,,,1,v,1.274,0,1,3.726,1,,,,,,4.022743614,0,11.61882862,,,,,,,,,,,,,0,98,98,38,1,0.011499376,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.659,,,,,,,,,,,,,,,2,n,1.341,27.60724521,1,3.659,1,,,,,,27.60724521,0,0.088432325,,,,,,,,,,,,,0,99,99,17,1,0.904684186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.46,,,,,,,,,,,,,,,1,v,2.54,0,1,2.96,1.5,,,,,,21.48443242,0,2.229247341,,,,,,,,,,,,,0,100,100,63,1,0.488155912,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.01,,,,,,,,,,,,,,,2,v,1.99,10.3417501,0,3.01,1,,,,,,15.21435748,0,10.3417501,,,,,,,,,,,,,0,101,101,72,1,0.060969226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.677,,,,,,,,,,,,,,,1,n,1.323,2.838865588,0,4.177,1.5,,,,,,29.77342428,0,2.838865588,,,,,,,,,,,,,0,102,102,57,1,0.510363415,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.862,,,,,,,,,,,,,,,1,v,1.138,0,1,3.862,1,,,,,,22.72923833,0,0.067170781,,,,,,,,,,,,,0,103,103,86,1,0.907226703,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.643,,,,,,,,,,,,,,,2,n,1.357,0,1,4.143,1.5,,,,,,22.62475578,0,2.397643354,,,,,,,,,,,,,0,104,104,93,1,0.482527609,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.492,,,,,,,,,,,,,,,2,v,1.508,10.31611309,0,3.492,1,,,,,,19.30622782,0,10.31611309,,,,,,,,,,,,,0,105,105,1,1,0.091105656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.774,,,,,,,,,,,,,,,1,n,2.226,0.088845411,0,3.274,1.5,,,,,,25.54604005,0,0.088845411,,,,,,,,,,,,,0,106,106,79,1,0.901957831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.81,,,,,,,,,,,,,,,1,v,1.19,19.5450126,1,3.81,1,,,,,,19.5450126,0,2.123581464,,,,,,,,,,,,,0,107,107,65,1,0.475836144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,3.009,,,,,,,,,,,,,,,1,v,0.991,0,1,4.509,1.5,,,,,,27.38828234,0,0.0639233,,,,,,,,,,,,,0,108,108,43,1,0.914010176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.702,,,,,,,,,,,,,,,2,v,1.298,0.747140182,0,3.702,1,,,,,,7.534278541,0,0.747140182,,,,,,,,,,,,,0,109,109,37,1,0.50012466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.875,,,,,,,,,,,,,,,2,n,1.125,27.2532142,1,3.875,1,,,,,,27.2532142,0,0.08089327,,,,,,,,,,,,,0,110,110,119,1,0.907091845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,3.077,,,,,,,,,,,,,,,1,v,0.923,0,1,4.577,1.5,,,,,,25.21882231,0,0.085746782,,,,,,,,,,,,,0,111,111,64,1,0.90272076,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.593,,,,,,,,,,,,,,,2,n,1.407,0,1,3.593,1,,,,,,18.20422443,0,1.635040165,,,,,,,,,,,,,0,112,112,82,1,0.525708991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,0.057,,,,,,,,,,,,,,,1,v,3.943,28.68598705,1,1.057,1,,,,,,28.68598705,0,0.050674956,,,,,,,,,,,,,0,113,113,62,1,0.920905497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.225,,,,,,,,,,,,,,,2,n,2.775,0,1,2.225,1,,,,,,18.51345298,0,1.932334278,,,,,,,,,,,,,0,114,114,31,1,0.48658696,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.973,,,,,,,,,,,,,,,1,v,2.027,6.662965216,1,3.473,1.5,,,,,,6.662965216,0,6.091504705,,,,,,,,,,,,,0,115,115,102,1,0.035087099,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.116,,,,,,,,,,,,,,,1,n,1.884,5.526483034,0,3.116,1,,,,,,9.725876653,0,5.526483034,,,,,,,,,,,,,0,116,116,44,1,0.082550696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.611,,,,,,,,,,,,,,,1,n,2.389,2.257683666,0,2.611,1,,,,,,22.0050376,0,2.257683666,,,,,,,,,,,,,0,117,117,4,1,0.491147312,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.64,,,,,,,,,,,,,,,2,n,1.36,27.93093084,1,3.64,1,,,,,,27.93093084,0,0.050207531,,,,,,,,,,,,,0,118,118,83,1,0.920505936,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.382,,,,,,,,,,,,,,,1,n,1.618,1.002188111,0,3.382,1,,,,,,9.012590634,0,1.002188111,,,,,,,,,,,,,0,119,119,12,1,0.46958041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,37.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,2.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,1.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.008032129,-0.38085676,1,0,0,cont_buttonPractice,0,0,0,0,1,3,342,24,2,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.009370817,-0.371485944,1,0,0,cont_buttonPractice,0,1,1,1,1,3,937,73,2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,4,3]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,4,3]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,4,3]",2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0.013386881,-0.40896921,1,0,0,cont_button,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4,6,5]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4,6,5]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4,6,5]",2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018741633,-0.368808568,1,0,0,cont_button,0,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8,1,4]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8,1,4]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8,1,4]",2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.06961178,-0.388888889,1,0,0,cont_button,0,2,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5,9,3]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5,9,3]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5,9,3]",2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0.004016064,-0.411646586,1,0,0,cont_button,0,3,3,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,1,5]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,1,5]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,1,5]",2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0.06961178,-0.404953146,1,0,0,cont_button,0,4,4,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5,9,7]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
